month,day,hour,weekday,ride_count,weekday_num
6,15,10,Sunday,627,6
6,15,11,Sunday,674,6
6,15,12,Sunday,772,6
6,15,13,Sunday,811,6
6,15,14,Sunday,857,6
6,15,15,Sunday,916,6
6,15,16,Sunday,941,6
6,15,17,Sunday,901,6
6,15,18,Sunday,829,6
6,15,19,Sunday,812,6
6,15,20,Sunday,791,6
6,15,21,Sunday,825,6
6,15,22,Sunday,604,6
6,15,23,Sunday,330,6
6,16,0,Monday,122,0
6,16,1,Monday,87,0
6,16,2,Monday,68,0
6,16,3,Monday,188,0
6,16,4,Monday,330,0
6,16,5,Monday,516,0
6,16,6,Monday,802,0
6,16,7,Monday,1170,0
6,16,8,Monday,969,0
6,16,9,Monday,672,0
6,16,10,Monday,640,0
6,16,11,Monday,692,0
6,16,12,Monday,663,0
6,16,13,Monday,752,0
6,16,14,Monday,933,0
6,16,15,Monday,1115,0
6,16,16,Monday,1498,0
6,16,17,Monday,1408,0
6,16,18,Monday,965,0
6,16,19,Monday,1103,0
6,16,20,Monday,1092,0
6,16,21,Monday,976,0
6,16,22,Monday,628,0
6,16,23,Monday,389,0
6,17,0,Tuesday,170,1
6,17,1,Tuesday,107,1
6,17,2,Tuesday,78,1
6,17,3,Tuesday,136,1
6,17,4,Tuesday,223,1
6,17,5,Tuesday,403,1
6,17,6,Tuesday,806,1
6,17,7,Tuesday,1263,1
6,17,8,Tuesday,1066,1
6,17,9,Tuesday,759,1
6,17,10,Tuesday,687,1
6,17,11,Tuesday,754,1
6,17,12,Tuesday,806,1
6,17,13,Tuesday,1011,1
6,17,14,Tuesday,1216,1
6,17,15,Tuesday,1479,1
6,17,16,Tuesday,1646,1
6,17,17,Tuesday,1812,1
6,17,18,Tuesday,1625,1
6,17,19,Tuesday,1369,1
6,17,20,Tuesday,1554,1
6,17,21,Tuesday,1409,1
6,17,22,Tuesday,928,1
6,17,23,Tuesday,500,1
6,18,0,Wednesday,249,2
6,18,1,Wednesday,138,2
6,18,2,Wednesday,100,2
6,18,3,Wednesday,168,2
6,18,4,Wednesday,219,2
6,18,5,Wednesday,428,2
6,18,6,Wednesday,859,2
6,18,7,Wednesday,1317,2
6,18,8,Wednesday,1139,2
6,18,9,Wednesday,875,2
6,18,10,Wednesday,912,2
6,18,11,Wednesday,951,2
6,18,12,Wednesday,944,2
6,18,13,Wednesday,1112,2
6,18,14,Wednesday,1319,2
6,18,15,Wednesday,1703,2
6,18,16,Wednesday,1911,2
6,18,17,Wednesday,2090,2
6,18,18,Wednesday,1729,2
6,18,19,Wednesday,1351,2
6,18,20,Wednesday,1711,2
6,18,21,Wednesday,1625,2
6,18,22,Wednesday,1186,2
6,18,23,Wednesday,611,2
6,19,0,Thursday,351,3
6,19,1,Thursday,151,3
6,19,2,Thursday,119,3
6,19,3,Thursday,175,3
6,19,4,Thursday,272,3
6,19,5,Thursday,448,3
6,19,6,Thursday,950,3
6,19,7,Thursday,1349,3
6,19,8,Thursday,1225,3
6,19,9,Thursday,914,3
6,19,10,Thursday,920,3
6,19,11,Thursday,895,3
6,19,12,Thursday,1033,3
6,19,13,Thursday,1368,3
6,19,14,Thursday,1386,3
6,19,15,Thursday,1757,3
6,19,16,Thursday,1920,3
6,19,17,Thursday,2124,3
6,19,18,Thursday,1909,3
6,19,19,Thursday,1899,3
6,19,20,Thursday,2513,3
6,19,21,Thursday,2197,3
6,19,22,Thursday,1773,3
6,19,23,Thursday,946,3
6,20,0,Friday,412,4
6,20,1,Friday,264,4
6,20,2,Friday,147,4
6,20,3,Friday,232,4
6,20,4,Friday,277,4
6,20,5,Friday,431,4
6,20,6,Friday,787,4
6,20,7,Friday,1091,4
6,20,8,Friday,1138,4
6,20,9,Friday,777,4
6,20,10,Friday,762,4
6,20,11,Friday,905,4
6,20,12,Friday,885,4
6,20,13,Friday,1103,4
6,20,14,Friday,1254,4
6,20,15,Friday,1572,4
6,20,16,Friday,1681,4
6,20,17,Friday,1693,4
6,20,18,Friday,1570,4
6,20,19,Friday,1320,4
6,20,20,Friday,1306,4
6,20,21,Friday,1523,4
6,20,22,Friday,1743,4
6,20,23,Friday,1398,4
6,21,0,Saturday,905,5
6,21,1,Saturday,623,5
6,21,2,Saturday,401,5
6,21,3,Saturday,310,5
6,21,4,Saturday,224,5
6,21,5,Saturday,211,5
6,21,6,Saturday,235,5
6,21,7,Saturday,306,5
6,21,8,Saturday,469,5
6,21,9,Saturday,537,5
6,21,10,Saturday,702,5
6,21,11,Saturday,740,5
6,21,12,Saturday,745,5
6,21,13,Saturday,832,5
6,21,14,Saturday,914,5
6,21,15,Saturday,1083,5
6,21,16,Saturday,1446,5
6,21,17,Saturday,1231,5
6,21,18,Saturday,1364,5
6,21,19,Saturday,1075,5
6,21,20,Saturday,1128,5
6,21,21,Saturday,1421,5
6,21,22,Saturday,1652,5
6,21,23,Saturday,1386,5
6,22,0,Sunday,998,6
6,22,1,Sunday,687,6
6,22,2,Sunday,453,6
6,22,3,Sunday,321,6
6,22,4,Sunday,184,6
6,22,5,Sunday,207,6
6,22,6,Sunday,210,6
6,22,7,Sunday,239,6
6,22,8,Sunday,391,6
6,22,9,Sunday,529,6
6,22,10,Sunday,635,6
6,22,11,Sunday,743,6
6,22,12,Sunday,844,6
6,22,13,Sunday,862,6
6,22,14,Sunday,921,6
6,22,15,Sunday,1146,6
6,22,16,Sunday,1304,6
6,22,17,Sunday,1008,6
6,22,18,Sunday,712,6
6,22,19,Sunday,1021,6
6,22,20,Sunday,867,6
6,22,21,Sunday,917,6
6,22,22,Sunday,755,6
6,22,23,Sunday,368,6
6,23,0,Monday,157,0
6,23,1,Monday,101,0
6,23,2,Monday,80,0
6,23,3,Monday,225,0
6,23,4,Monday,363,0
6,23,5,Monday,555,0
6,23,6,Monday,822,0
6,23,7,Monday,1122,0
6,23,8,Monday,993,0
6,23,9,Monday,699,0
6,23,10,Monday,632,0
6,23,11,Monday,632,0
6,23,12,Monday,706,0
6,23,13,Monday,789,0
6,23,14,Monday,971,0
6,23,15,Monday,1165,0
6,23,16,Monday,1321,0
6,23,17,Monday,1407,0
6,23,18,Monday,1150,0
6,23,19,Monday,928,0
6,23,20,Monday,988,0
6,23,21,Monday,901,0
6,23,22,Monday,662,0
6,23,23,Monday,366,0
6,24,0,Tuesday,169,1
6,24,1,Tuesday,110,1
6,24,2,Tuesday,71,1
6,24,3,Tuesday,147,1
6,24,4,Tuesday,234,1
6,24,5,Tuesday,445,1
6,24,6,Tuesday,756,1
6,24,7,Tuesday,1175,1
6,24,8,Tuesday,1044,1
6,24,9,Tuesday,796,1
6,24,10,Tuesday,706,1
6,24,11,Tuesday,734,1
6,24,12,Tuesday,765,1
6,24,13,Tuesday,860,1
6,24,14,Tuesday,1090,1
6,24,15,Tuesday,1346,1
6,24,16,Tuesday,1600,1
6,24,17,Tuesday,1821,1
6,24,18,Tuesday,1392,1
6,24,19,Tuesday,1240,1
6,24,20,Tuesday,1450,1
6,24,21,Tuesday,1344,1
6,24,22,Tuesday,977,1
6,24,23,Tuesday,507,1
6,25,0,Wednesday,276,2
6,25,1,Wednesday,132,2
6,25,2,Wednesday,103,2
6,25,3,Wednesday,179,2
6,25,4,Wednesday,262,2
6,25,5,Wednesday,427,2
6,25,6,Wednesday,889,2
6,25,7,Wednesday,1449,2
6,25,8,Wednesday,1188,2
6,25,9,Wednesday,877,2
6,25,10,Wednesday,879,2
6,25,11,Wednesday,872,2
6,25,12,Wednesday,973,2
6,25,13,Wednesday,1055,2
6,25,14,Wednesday,1363,2
6,25,15,Wednesday,1658,2
6,25,16,Wednesday,1979,2
6,25,17,Wednesday,2176,2
6,25,18,Wednesday,2335,2
6,25,19,Wednesday,1645,2
6,25,20,Wednesday,1760,2
6,25,21,Wednesday,1816,2
6,25,22,Wednesday,1274,2
6,25,23,Wednesday,893,2
6,26,0,Thursday,431,3
6,26,1,Thursday,275,3
6,26,2,Thursday,126,3
6,26,3,Thursday,207,3
6,26,4,Thursday,292,3
6,26,5,Thursday,470,3
6,26,6,Thursday,923,3
6,26,7,Thursday,1322,3
6,26,8,Thursday,1283,3
6,26,9,Thursday,988,3
6,26,10,Thursday,1037,3
6,26,11,Thursday,900,3
6,26,12,Thursday,941,3
6,26,13,Thursday,1176,3
6,26,14,Thursday,1454,3
6,26,15,Thursday,1758,3
6,26,16,Thursday,1889,3
6,26,17,Thursday,2214,3
6,26,18,Thursday,2078,3
6,26,19,Thursday,1828,3
6,26,20,Thursday,2028,3
6,26,21,Thursday,2086,3
6,26,22,Thursday,1758,3
6,26,23,Thursday,1052,3
6,27,0,Friday,475,4
6,27,1,Friday,280,4
6,27,2,Friday,170,4
6,27,3,Friday,263,4
6,27,4,Friday,306,4
6,27,5,Friday,460,4
6,27,6,Friday,773,4
6,27,7,Friday,1242,4
6,27,8,Friday,1119,4
6,27,9,Friday,873,4
6,27,10,Friday,822,4
6,27,11,Friday,957,4
6,27,12,Friday,961,4
6,27,13,Friday,1076,4
6,27,14,Friday,1311,4
6,27,15,Friday,1598,4
6,27,16,Friday,1746,4
6,27,17,Friday,1691,4
6,27,18,Friday,1614,4
6,27,19,Friday,1265,4
6,27,20,Friday,1233,4
6,27,21,Friday,1554,4
6,27,22,Friday,1688,4
6,27,23,Friday,1418,4
6,28,0,Saturday,936,5
6,28,1,Saturday,684,5
6,28,2,Saturday,431,5
6,28,3,Saturday,383,5
6,28,4,Saturday,238,5
6,28,5,Saturday,283,5
6,28,6,Saturday,292,5
6,28,7,Saturday,362,5
6,28,8,Saturday,477,5
6,28,9,Saturday,664,5
6,28,10,Saturday,781,5
6,28,11,Saturday,747,5
6,28,12,Saturday,819,5
6,28,13,Saturday,838,5
6,28,14,Saturday,1103,5
6,28,15,Saturday,1373,5
6,28,16,Saturday,1433,5
6,28,17,Saturday,1289,5
6,28,18,Saturday,1290,5
6,28,19,Saturday,1081,5
6,28,20,Saturday,1190,5
6,28,21,Saturday,1428,5
6,28,22,Saturday,1594,5
6,28,23,Saturday,1492,5
6,29,0,Sunday,1105,6
6,29,1,Sunday,888,6
6,29,2,Sunday,764,6
6,29,3,Sunday,545,6
6,29,4,Sunday,242,6
6,29,5,Sunday,215,6
6,29,6,Sunday,237,6
6,29,7,Sunday,270,6
6,29,8,Sunday,430,6
6,29,9,Sunday,616,6
6,29,10,Sunday,709,6
6,29,11,Sunday,697,6
6,29,12,Sunday,733,6
6,29,13,Sunday,867,6
6,29,14,Sunday,927,6
6,29,15,Sunday,1091,6
6,29,16,Sunday,1068,6
6,29,17,Sunday,1060,6
6,29,18,Sunday,927,6
6,29,19,Sunday,769,6
6,29,20,Sunday,862,6
6,29,21,Sunday,907,6
6,29,22,Sunday,741,6
6,29,23,Sunday,437,6
6,30,0,Monday,210,0
6,30,1,Monday,138,0
6,30,2,Monday,118,0
6,30,3,Monday,223,0
6,30,4,Monday,300,0
6,30,5,Monday,445,0
6,30,6,Monday,768,0
6,30,7,Monday,1155,0
6,30,8,Monday,1120,0
6,30,9,Monday,763,0
6,30,10,Monday,685,0
6,30,11,Monday,698,0
6,30,12,Monday,745,0
6,30,13,Monday,848,0
6,30,14,Monday,971,0
6,30,15,Monday,1117,0
6,30,16,Monday,1356,0
6,30,17,Monday,1320,0
6,30,18,Monday,1151,0
6,30,19,Monday,1078,0
6,30,20,Monday,1170,0
6,30,21,Monday,953,0
6,30,22,Monday,663,0
6,30,23,Monday,400,0
7,1,0,Tuesday,216,1
7,1,1,Tuesday,111,1
7,1,2,Tuesday,82,1
7,1,3,Tuesday,134,1
7,1,4,Tuesday,223,1
7,1,5,Tuesday,348,1
7,1,6,Tuesday,715,1
7,1,7,Tuesday,1196,1
7,1,8,Tuesday,1076,1
7,1,9,Tuesday,885,1
7,1,10,Tuesday,811,1
7,1,11,Tuesday,795,1
7,1,12,Tuesday,920,1
7,1,13,Tuesday,1040,1
7,1,14,Tuesday,1450,1
7,1,15,Tuesday,1396,1
7,1,16,Tuesday,1260,1
7,1,17,Tuesday,1858,1
7,1,18,Tuesday,1468,1
7,1,19,Tuesday,1359,1
7,1,20,Tuesday,1394,1
7,1,21,Tuesday,1263,1
7,1,22,Tuesday,798,1
7,1,23,Tuesday,430,1
7,2,0,Wednesday,239,2
7,2,1,Wednesday,140,2
7,2,2,Wednesday,123,2
7,2,3,Wednesday,187,2
7,2,4,Wednesday,256,2
7,2,5,Wednesday,383,2
7,2,6,Wednesday,761,2
7,2,7,Wednesday,1305,2
7,2,8,Wednesday,1152,2
7,2,9,Wednesday,826,2
7,2,10,Wednesday,844,2
7,2,11,Wednesday,877,2
7,2,12,Wednesday,932,2
7,2,13,Wednesday,1063,2
7,2,14,Wednesday,1203,2
7,2,15,Wednesday,1528,2
7,2,16,Wednesday,2159,2
7,2,17,Wednesday,2479,2
7,2,18,Wednesday,2946,2
7,2,19,Wednesday,2317,2
7,2,20,Wednesday,1701,2
7,2,21,Wednesday,1528,2
7,2,22,Wednesday,945,2
7,2,23,Wednesday,586,2
7,3,0,Thursday,359,3
7,3,1,Thursday,194,3
7,3,2,Thursday,128,3
7,3,3,Thursday,248,3
7,3,4,Thursday,321,3
7,3,5,Thursday,421,3
7,3,6,Thursday,680,3
7,3,7,Thursday,1103,3
7,3,8,Thursday,1004,3
7,3,9,Thursday,787,3
7,3,10,Thursday,746,3
7,3,11,Thursday,904,3
7,3,12,Thursday,1027,3
7,3,13,Thursday,1115,3
7,3,14,Thursday,1309,3
7,3,15,Thursday,1427,3
7,3,16,Thursday,1267,3
7,3,17,Thursday,1073,3
7,3,18,Thursday,1850,3
7,3,19,Thursday,2020,3
7,3,20,Thursday,1290,3
7,3,21,Thursday,890,3
7,3,22,Thursday,775,3
7,3,23,Thursday,659,3
7,4,0,Friday,454,4
7,4,1,Friday,356,4
7,4,2,Friday,286,4
7,4,3,Friday,281,4
7,4,4,Friday,229,4
7,4,5,Friday,248,4
7,4,6,Friday,270,4
7,4,7,Friday,267,4
7,4,8,Friday,325,4
7,4,9,Friday,411,4
7,4,10,Friday,495,4
7,4,11,Friday,572,4
7,4,12,Friday,735,4
7,4,13,Friday,972,4
7,4,14,Friday,903,4
7,4,15,Friday,791,4
7,4,16,Friday,620,4
7,4,17,Friday,741,4
7,4,18,Friday,728,4
7,4,19,Friday,696,4
7,4,20,Friday,641,4
7,4,21,Friday,962,4
7,4,22,Friday,1121,4
7,4,23,Friday,1044,4
7,5,0,Saturday,686,5
7,5,1,Saturday,384,5
7,5,2,Saturday,285,5
7,5,3,Saturday,221,5
7,5,4,Saturday,131,5
7,5,5,Saturday,139,5
7,5,6,Saturday,120,5
7,5,7,Saturday,185,5
7,5,8,Saturday,255,5
7,5,9,Saturday,366,5
7,5,10,Saturday,456,5
7,5,11,Saturday,483,5
7,5,12,Saturday,472,5
7,5,13,Saturday,514,5
7,5,14,Saturday,587,5
7,5,15,Saturday,561,5
7,5,16,Saturday,557,5
7,5,17,Saturday,622,5
7,5,18,Saturday,668,5
7,5,19,Saturday,548,5
7,5,20,Saturday,664,5
7,5,21,Saturday,692,5
7,5,22,Saturday,735,5
7,5,23,Saturday,559,5
7,6,0,Sunday,400,6
7,6,1,Sunday,278,6
7,6,2,Sunday,254,6
7,6,3,Sunday,236,6
7,6,4,Sunday,127,6
7,6,5,Sunday,150,6
7,6,6,Sunday,161,6
7,6,7,Sunday,170,6
7,6,8,Sunday,249,6
7,6,9,Sunday,361,6
7,6,10,Sunday,479,6
7,6,11,Sunday,536,6
7,6,12,Sunday,537,6
7,6,13,Sunday,758,6
7,6,14,Sunday,712,6
7,6,15,Sunday,777,6
7,6,16,Sunday,755,6
7,6,17,Sunday,673,6
7,6,18,Sunday,743,6
7,6,19,Sunday,680,6
7,6,20,Sunday,762,6
7,6,21,Sunday,743,6
7,6,22,Sunday,589,6
7,6,23,Sunday,313,6
7,7,0,Monday,166,0
7,7,1,Monday,97,0
7,7,2,Monday,64,0
7,7,3,Monday,197,0
7,7,4,Monday,357,0
7,7,5,Monday,507,0
7,7,6,Monday,710,0
7,7,7,Monday,1097,0
7,7,8,Monday,883,0
7,7,9,Monday,612,0
7,7,10,Monday,618,0
7,7,11,Monday,647,0
7,7,12,Monday,709,0
7,7,13,Monday,858,0
7,7,14,Monday,988,0
7,7,15,Monday,1081,0
7,7,16,Monday,1317,0
7,7,17,Monday,1435,0
7,7,18,Monday,1274,0
7,7,19,Monday,1253,0
7,7,20,Monday,1122,0
7,7,21,Monday,1050,0
7,7,22,Monday,735,0
7,7,23,Monday,503,0
7,8,0,Tuesday,341,1
7,8,1,Tuesday,165,1
7,8,2,Tuesday,102,1
7,8,3,Tuesday,190,1
7,8,4,Tuesday,280,1
7,8,5,Tuesday,535,1
7,8,6,Tuesday,955,1
7,8,7,Tuesday,1366,1
7,8,8,Tuesday,1311,1
7,8,9,Tuesday,961,1
7,8,10,Tuesday,941,1
7,8,11,Tuesday,932,1
7,8,12,Tuesday,1079,1
7,8,13,Tuesday,1168,1
7,8,14,Tuesday,1379,1
7,8,15,Tuesday,1494,1
7,8,16,Tuesday,1795,1
7,8,17,Tuesday,2123,1
7,8,18,Tuesday,1899,1
7,8,19,Tuesday,1618,1
7,8,20,Tuesday,1663,1
7,8,21,Tuesday,1680,1
7,8,22,Tuesday,1134,1
7,8,23,Tuesday,652,1
7,9,0,Wednesday,361,2
7,9,1,Wednesday,214,2
7,9,2,Wednesday,135,2
7,9,3,Wednesday,217,2
7,9,4,Wednesday,306,2
7,9,5,Wednesday,572,2
7,9,6,Wednesday,988,2
7,9,7,Wednesday,1388,2
7,9,8,Wednesday,1394,2
7,9,9,Wednesday,1035,2
7,9,10,Wednesday,976,2
7,9,11,Wednesday,1042,2
7,9,12,Wednesday,1027,2
7,9,13,Wednesday,1193,2
7,9,14,Wednesday,1420,2
7,9,15,Wednesday,1620,2
7,9,16,Wednesday,1839,2
7,9,17,Wednesday,2153,2
7,9,18,Wednesday,2152,2
7,9,19,Wednesday,2006,2
7,9,20,Wednesday,1876,2
7,9,21,Wednesday,1759,2
7,9,22,Wednesday,1361,2
7,9,23,Wednesday,783,2
7,10,0,Thursday,437,3
7,10,1,Thursday,212,3
7,10,2,Thursday,146,3
7,10,3,Thursday,233,3
7,10,4,Thursday,303,3
7,10,5,Thursday,566,3
7,10,6,Thursday,1078,3
7,10,7,Thursday,1428,3
7,10,8,Thursday,1473,3
7,10,9,Thursday,1067,3
7,10,10,Thursday,1053,3
7,10,11,Thursday,1057,3
7,10,12,Thursday,1090,3
7,10,13,Thursday,1246,3
7,10,14,Thursday,1488,3
7,10,15,Thursday,1855,3
7,10,16,Thursday,2146,3
7,10,17,Thursday,2304,3
7,10,18,Thursday,2184,3
7,10,19,Thursday,2026,3
7,10,20,Thursday,2197,3
7,10,21,Thursday,2055,3
7,10,22,Thursday,1757,3
7,10,23,Thursday,1140,3
7,11,0,Friday,605,4
7,11,1,Friday,350,4
7,11,2,Friday,231,4
7,11,3,Friday,291,4
7,11,4,Friday,333,4
7,11,5,Friday,560,4
7,11,6,Friday,883,4
7,11,7,Friday,1276,4
7,11,8,Friday,1272,4
7,11,9,Friday,1008,4
7,11,10,Friday,1017,4
7,11,11,Friday,1037,4
7,11,12,Friday,1035,4
7,11,13,Friday,1286,4
7,11,14,Friday,1518,4
7,11,15,Friday,1753,4
7,11,16,Friday,1903,4
7,11,17,Friday,1973,4
7,11,18,Friday,1967,4
7,11,19,Friday,1583,4
7,11,20,Friday,1500,4
7,11,21,Friday,1784,4
7,11,22,Friday,1958,4
7,11,23,Friday,1629,4
7,12,0,Saturday,1302,5
7,12,1,Saturday,893,5
7,12,2,Saturday,609,5
7,12,3,Saturday,411,5
7,12,4,Saturday,261,5
7,12,5,Saturday,321,5
7,12,6,Saturday,342,5
7,12,7,Saturday,450,5
7,12,8,Saturday,587,5
7,12,9,Saturday,756,5
7,12,10,Saturday,910,5
7,12,11,Saturday,994,5
7,12,12,Saturday,1047,5
7,12,13,Saturday,1122,5
7,12,14,Saturday,1341,5
7,12,15,Saturday,1486,5
7,12,16,Saturday,1678,5
7,12,17,Saturday,1692,5
7,12,18,Saturday,1673,5
7,12,19,Saturday,1420,5
7,12,20,Saturday,1452,5
7,12,21,Saturday,1648,5
7,12,22,Saturday,1855,5
7,12,23,Saturday,1686,5
7,13,0,Sunday,1304,6
7,13,1,Sunday,959,6
7,13,2,Sunday,719,6
7,13,3,Sunday,471,6
7,13,4,Sunday,265,6
7,13,5,Sunday,240,6
7,13,6,Sunday,259,6
7,13,7,Sunday,353,6
7,13,8,Sunday,516,6
7,13,9,Sunday,781,6
7,13,10,Sunday,898,6
7,13,11,Sunday,1075,6
7,13,12,Sunday,1142,6
7,13,13,Sunday,1257,6
7,13,14,Sunday,1272,6
7,13,15,Sunday,1070,6
7,13,16,Sunday,1297,6
7,13,17,Sunday,1428,6
7,13,18,Sunday,1145,6
7,13,19,Sunday,972,6
7,13,20,Sunday,1030,6
7,13,21,Sunday,910,6
7,13,22,Sunday,934,6
7,13,23,Sunday,785,6
7,14,0,Monday,417,0
7,14,1,Monday,192,0
7,14,2,Monday,117,0
7,14,3,Monday,274,0
7,14,4,Monday,408,0
7,14,5,Monday,686,0
7,14,6,Monday,990,0
7,14,7,Monday,1379,0
7,14,8,Monday,1277,0
7,14,9,Monday,1012,0
7,14,10,Monday,946,0
7,14,11,Monday,913,0
7,14,12,Monday,883,0
7,14,13,Monday,959,0
7,14,14,Monday,1192,0
7,14,15,Monday,1334,0
7,14,16,Monday,1747,0
7,14,17,Monday,2296,0
7,14,18,Monday,1977,0
7,14,19,Monday,2177,0
7,14,20,Monday,2273,0
7,14,21,Monday,2054,0
7,14,22,Monday,1206,0
7,14,23,Monday,641,0
7,15,0,Tuesday,353,1
7,15,1,Tuesday,169,1
7,15,2,Tuesday,107,1
7,15,3,Tuesday,207,1
7,15,4,Tuesday,330,1
7,15,5,Tuesday,607,1
7,15,6,Tuesday,1076,1
7,15,7,Tuesday,1430,1
7,15,8,Tuesday,1401,1
7,15,9,Tuesday,1036,1
7,15,10,Tuesday,1007,1
7,15,11,Tuesday,1082,1
7,15,12,Tuesday,1049,1
7,15,13,Tuesday,1972,1
7,15,14,Tuesday,1875,1
7,15,15,Tuesday,1721,1
7,15,16,Tuesday,2088,1
7,15,17,Tuesday,3045,1
7,15,18,Tuesday,3302,1
7,15,19,Tuesday,3225,1
7,15,20,Tuesday,2840,1
7,15,21,Tuesday,1871,1
7,15,22,Tuesday,1334,1
7,15,23,Tuesday,718,1
7,16,0,Wednesday,432,2
7,16,1,Wednesday,216,2
7,16,2,Wednesday,169,2
7,16,3,Wednesday,226,2
7,16,4,Wednesday,342,2
7,16,5,Wednesday,628,2
7,16,6,Wednesday,1125,2
7,16,7,Wednesday,1560,2
7,16,8,Wednesday,1549,2
7,16,9,Wednesday,1135,2
7,16,10,Wednesday,1029,2
7,16,11,Wednesday,1004,2
7,16,12,Wednesday,998,2
7,16,13,Wednesday,1100,2
7,16,14,Wednesday,1351,2
7,16,15,Wednesday,1732,2
7,16,16,Wednesday,1916,2
7,16,17,Wednesday,2104,2
7,16,18,Wednesday,1933,2
7,16,19,Wednesday,1840,2
7,16,20,Wednesday,1940,2
7,16,21,Wednesday,1868,2
7,16,22,Wednesday,1520,2
7,16,23,Wednesday,890,2
7,17,0,Thursday,415,3
7,17,1,Thursday,249,3
7,17,2,Thursday,187,3
7,17,3,Thursday,259,3
7,17,4,Thursday,423,3
7,17,5,Thursday,698,3
7,17,6,Thursday,952,3
7,17,7,Thursday,1367,3
7,17,8,Thursday,1351,3
7,17,9,Thursday,1063,3
7,17,10,Thursday,1031,3
7,17,11,Thursday,1090,3
7,17,12,Thursday,1118,3
7,17,13,Thursday,1284,3
7,17,14,Thursday,1511,3
7,17,15,Thursday,1741,3
7,17,16,Thursday,2015,3
7,17,17,Thursday,2257,3
7,17,18,Thursday,2266,3
7,17,19,Thursday,2056,3
7,17,20,Thursday,1953,3
7,17,21,Thursday,2173,3
7,17,22,Thursday,1961,3
7,17,23,Thursday,1290,3
7,18,0,Friday,687,4
7,18,1,Friday,388,4
7,18,2,Friday,252,4
7,18,3,Friday,335,4
7,18,4,Friday,396,4
7,18,5,Friday,586,4
7,18,6,Friday,893,4
7,18,7,Friday,1248,4
7,18,8,Friday,1250,4
7,18,9,Friday,1100,4
7,18,10,Friday,955,4
7,18,11,Friday,1019,4
7,18,12,Friday,1008,4
7,18,13,Friday,1174,4
7,18,14,Friday,1506,4
7,18,15,Friday,1818,4
7,18,16,Friday,2020,4
7,18,17,Friday,1912,4
7,18,18,Friday,1979,4
7,18,19,Friday,1875,4
7,18,20,Friday,1754,4
7,18,21,Friday,1974,4
7,18,22,Friday,2082,4
7,18,23,Friday,1649,4
7,19,0,Saturday,1208,5
7,19,1,Saturday,936,5
7,19,2,Saturday,749,5
7,19,3,Saturday,563,5
7,19,4,Saturday,319,5
7,19,5,Saturday,307,5
7,19,6,Saturday,384,5
7,19,7,Saturday,463,5
7,19,8,Saturday,612,5
7,19,9,Saturday,742,5
7,19,10,Saturday,941,5
7,19,11,Saturday,999,5
7,19,12,Saturday,1046,5
7,19,13,Saturday,1011,5
7,19,14,Saturday,1186,5
7,19,15,Saturday,1375,5
7,19,16,Saturday,1522,5
7,19,17,Saturday,1527,5
7,19,18,Saturday,1683,5
7,19,19,Saturday,1385,5
7,19,20,Saturday,1525,5
7,19,21,Saturday,1721,5
7,19,22,Saturday,1893,5
7,19,23,Saturday,1629,5
7,20,0,Sunday,1353,6
7,20,1,Sunday,1065,6
7,20,2,Sunday,764,6
7,20,3,Sunday,562,6
7,20,4,Sunday,268,6
7,20,5,Sunday,258,6
7,20,6,Sunday,285,6
7,20,7,Sunday,390,6
7,20,8,Sunday,514,6
7,20,9,Sunday,727,6
7,20,10,Sunday,868,6
7,20,11,Sunday,1054,6
7,20,12,Sunday,995,6
7,20,13,Sunday,1194,6
7,20,14,Sunday,1274,6
7,20,15,Sunday,1303,6
7,20,16,Sunday,1318,6
7,20,17,Sunday,1393,6
7,20,18,Sunday,1130,6
7,20,19,Sunday,957,6
7,20,20,Sunday,1108,6
7,20,21,Sunday,1049,6
7,20,22,Sunday,889,6
7,20,23,Sunday,494,6
7,21,0,Monday,253,0
7,21,1,Monday,129,0
7,21,2,Monday,110,0
7,21,3,Monday,292,0
7,21,4,Monday,432,0
7,21,5,Monday,677,0
7,21,6,Monday,966,0
7,21,7,Monday,1361,0
7,21,8,Monday,1263,0
7,21,9,Monday,963,0
7,21,10,Monday,902,0
7,21,11,Monday,917,0
7,21,12,Monday,956,0
7,21,13,Monday,1043,0
7,21,14,Monday,1200,0
7,21,15,Monday,1384,0
7,21,16,Monday,1673,0
7,21,17,Monday,1816,0
7,21,18,Monday,1636,0
7,21,19,Monday,1436,0
7,21,20,Monday,1428,0
7,21,21,Monday,1265,0
7,21,22,Monday,932,0
7,21,23,Monday,544,0
7,22,0,Tuesday,291,1
7,22,1,Tuesday,161,1
7,22,2,Tuesday,131,1
7,22,3,Tuesday,200,1
7,22,4,Tuesday,321,1
7,22,5,Tuesday,621,1
7,22,6,Tuesday,1056,1
7,22,7,Tuesday,1413,1
7,22,8,Tuesday,1492,1
7,22,9,Tuesday,1146,1
7,22,10,Tuesday,1074,1
7,22,11,Tuesday,1113,1
7,22,12,Tuesday,1118,1
7,22,13,Tuesday,1314,1
7,22,14,Tuesday,1486,1
7,22,15,Tuesday,1742,1
7,22,16,Tuesday,2207,1
7,22,17,Tuesday,2413,1
7,22,18,Tuesday,2196,1
7,22,19,Tuesday,1841,1
7,22,20,Tuesday,1907,1
7,22,21,Tuesday,1745,1
7,22,22,Tuesday,1306,1
7,22,23,Tuesday,735,1
7,23,0,Wednesday,379,2
7,23,1,Wednesday,211,2
